Rk,Player,Nation,Pos,Squad,AGE,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,G+A-PK_p90,xG_p90,xAG_p90,xG+xAG_p90,npxG_p90,npxG+xAG_p90
429,Eduardo Sasha,br BRA,"FW,MF",RB Bragantino,33.19178082,1992,6,6,486,5.4,2,1,3,2,0,0,1,0,2.9,2.9,0.7,3.6,9,14,36,0.37,0.19,0.56,0.37,0.56,0.54,0.13,0.67,0.54,0.67
430,Lucas Sasha,br BRA,MF,Fortaleza,35.17808219,1990,6,6,534,5.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,8,18,16,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02
431,Jefferson Savarino,ve VEN,"MF,FW",Botafogo (RJ),28.47945205,1996,6,6,517,5.7,2,1,3,2,0,0,1,0,0.9,0.9,0.8,1.7,11,30,25,0.35,0.17,0.52,0.35,0.52,0.15,0.14,0.29,0.15,0.29
432,Gustavo Scarpa,br BRA,"MF,FW",Atlético Mineiro,31.32876712,1994,6,5,443,4.9,0,1,1,0,0,0,0,0,0.5,0.5,1.5,1.9,10,45,22,0,0.2,0.2,0,0.2,0.09,0.3,0.4,0.09,0.4
433,João Schmidt,br BRA,MF,Santos,31.96164384,1993,7,7,611,6.8,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,1,47,4,0,0,0,0,0,0.05,0.03,0.07,0.05,0.07
434,Cleiton Schwengber,br BRA,GK,RB Bragantino,27.70958904,1997,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Kevin Serna,co COL,FW,Fluminense,27.38082192,1997,5,1,124,1.4,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.5,5,4,11,0.73,0,0.73,0.73,0.73,0.35,0.04,0.39,0.35,0.39
436,Igor Serrote,br BRA,DF,Grêmio,20.17808219,2005,4,4,287,3.2,0,0,0,0,0,0,2,0,0,0,0,0,1,13,7,0,0,0,0,0,0.01,0,0.01,0.01,0.01
437,Aderlan Silva,br BRA,DF,Santos,34.71232877,1990,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,1,0,0,0,0,0,0,0,0.38,0.38,0,0.38
438,André Silva,br BRA,FW,São Paulo,27.92054795,1997,7,4,443,4.9,2,1,3,2,0,0,2,0,1.4,1.4,1.6,2.9,5,7,26,0.41,0.2,0.61,0.41,0.61,0.28,0.32,0.59,0.28,0.59
439,João Silva,pt POR,DF,Sport Recife,26.30410959,1999,7,7,630,7,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,28,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02
440,Lucas Silva,br BRA,MF,Cruzeiro,32.21369863,1993,6,5,435,4.8,0,2,2,0,0,0,1,0,0.3,0.3,0.3,0.5,4,28,3,0,0.41,0.41,0,0.41,0.06,0.05,0.11,0.06,0.11
441,Thiago Silva,br BRA,DF,Fluminense,40.61643836,1984,3,3,270,3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,10,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03
442,Cédric Soares,pt POR,"DF,FW",São Paulo,33.67671233,1991,5,4,403,4.5,0,1,1,0,0,0,1,0,0,0,0.2,0.2,2,12,25,0,0.22,0.22,0,0.22,0,0.04,0.04,0,0.04
443,Everton Soares,br BRA,"FW,MF",Flamengo,29.12054795,1996,7,3,300,3.3,1,1,2,1,0,0,0,0,0.5,0.5,0.4,0.9,16,16,50,0.3,0.3,0.6,0.3,0.6,0.14,0.12,0.26,0.14,0.26
444,Tiquinho Soares,br BRA,FW,Santos,34.29589041,1991,7,6,471,5.2,1,1,2,0,1,1,2,0,1.5,0.7,0.4,1.1,2,8,15,0.19,0.19,0.38,0,0.19,0.28,0.07,0.35,0.13,0.2
445,Fernando Sobral,br BRA,MF,Ceará,30.38082192,1994,7,6,494,5.5,0,0,0,0,0,0,2,0,0,0,0.2,0.3,2,27,4,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05
446,Yeferson Soteldo,ve VEN,"FW,MF",Santos,27.84657534,1997,3,1,164,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,18,11,38,0,0,0,0,0,0.07,0.09,0.16,0.07,0.16
447,Fabiano Souza,br BRA,DF,Ceará,25.14246575,2000,6,6,492,5.5,0,0,0,0,0,0,3,0,0,0,0,0.1,8,15,11,0,0,0,0,0,0.01,0,0.01,0.01,0.01
448,Hugo Souza,br BRA,GK,Corinthians,26.25753425,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Igor Vinícius de Souza,br BRA,DF,São Paulo,28.09315068,1997,3,2,164,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,8,18,0,0,0,0,0,0.12,0.04,0.15,0.12,0.15
450,Everaldo Stum,br BRA,FW,Fluminense,33.83287671,1991,7,1,156,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.6,2,5,13,0.58,0,0.58,0.58,0.58,0.24,0.08,0.33,0.24,0.33
451,Bruno Tabata,br BRA,"FW,MF",Internacional,28.09863014,1997,4,2,177,2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,9,8,13,0,0,0,0,0,0.08,0.08,0.16,0.08,0.16
452,Gabriel Taliari,br BRA,FW,Juventude,28.06027397,1997,4,4,260,2.9,2,1,3,2,0,0,0,0,0.5,0.5,0.5,1,7,6,9,0.69,0.35,1.04,0.69,1.04,0.17,0.18,0.35,0.17,0.35
453,Tchê Tchê,br BRA,"MF,FW",Vasco da Gama,32.67945205,1992,4,3,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0.1,1,11,5,0,0,0,0,0,0.01,0.02,0.02,0.01,0.02
454,Alex Teixeira,br BRA,"MF,FW",Vasco da Gama,35.3260274,1990,6,0,74,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,2,0,2,0,0,0,0,0,0.17,0,0.17,0.17,0.17
455,Alex Telles,br BRA,DF,Botafogo (RJ),32.38630137,1992,6,2,237,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,8,13,0,0,0,0,0,0.04,0.04,0.09,0.04,0.09
456,Thaciano,br BRA,"MF,FW",Santos,29.98082192,1995,6,2,195,2.2,1,0,1,1,0,0,0,0,0.9,0.9,0,0.9,2,5,12,0.46,0,0.46,0.46,0.46,0.4,0.01,0.41,0.4,0.41
457,Tiago,br BRA,FW,Bahia,20.0739726,2005,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
458,Guilherme Tinga,br BRA,DF,Fortaleza,31.6739726,1993,3,2,176,2,1,0,1,1,0,0,0,0,0,0,0,0,3,11,5,0.51,0,0.51,0.51,0.51,0.02,0,0.02,0.02,0.02
459,Titi,br BRA,DF,Fortaleza,37.14794521,1988,3,3,269,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460,Félix Torres Caicedo,ec ECU,DF,Corinthians,28.31232877,1997,3,3,270,3,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,0,7,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06
461,Facundo Torres,uy URU,"MF,FW",Palmeiras,25.06027397,2000,7,7,525,5.8,2,1,3,2,0,0,1,0,1.4,1.4,0.9,2.3,7,26,31,0.34,0.17,0.51,0.34,0.51,0.24,0.15,0.39,0.24,0.39
462,Bruno Tubarão,br BRA,FW,Ceará,30.16712329,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Enner Valencia,ec ECU,FW,Internacional,35.49863014,1989,7,5,392,4.4,1,0,1,1,0,0,0,0,2.2,2.2,0.1,2.3,10,3,22,0.23,0,0.23,0.23,0.23,0.52,0.02,0.54,0.52,0.54
464,Vanderlan,br BRA,DF,Palmeiras,22.65753425,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
465,Guillermo Varela,uy URU,DF,Flamengo,32.11506849,1993,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0
466,Pablo Vegetti,ar ARG,FW,Vasco da Gama,36.55342466,1988,6,5,467,5.2,4,1,5,4,0,0,2,0,2.2,2.2,0.5,2.7,0,4,11,0.77,0.19,0.96,0.77,0.96,0.43,0.09,0.52,0.43,0.52
467,Raphael Veiga,br BRA,MF,Palmeiras,29.87671233,1995,2,1,97,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,3,5,0,0,0,0,0,0.31,0,0.31,0.31,0.31
468,Fausto Vera,ar ARG,MF,Atlético Mineiro,25.10958904,2000,4,3,275,3.1,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,16,4,0.33,0,0.33,0.33,0.33,0.08,0.05,0.13,0.08,0.13
469,Gabriel Veron,br BRA,FW,Santos,22.66849315,2002,5,1,120,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,4,8,9,0,0,0,0,0,0.15,0.14,0.29,0.15,0.29
470,João Victor,br BRA,DF,Mirassol,27.67123288,1997,6,6,540,6,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,3,11,3,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
471,João Victor,br BRA,FW,Ceará,21.02191781,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
472,João Victor,br BRA,DF,Vasco da Gama,26.8,1998,7,7,630,7,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,2,16,2,0,0,0,0,0,0.05,0,0.05,0.05,0.05
473,Viery,br BRA,DF,Grêmio,20.3369863,2005,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474,Lucas Villalba,ar ARG,DF,Cruzeiro,30.70958904,1994,5,5,450,5,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,4,15,2,0,0,0,0,0,0.04,0,0.04,0.04,0.04
475,Mathías Villasanti,py PAR,MF,Grêmio,28.27671233,1997,6,6,498,5.5,0,0,0,0,0,0,3,0,0,0,0.2,0.2,8,18,3,0,0,0,0,0,0.01,0.04,0.04,0.01,0.04
476,Vitão,br BRA,DF,Internacional,25.25205479,2000,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0.1,0.1,3,22,0,0,0,0,0,0,0,0.01,0.01,0,0.01
477,Vitinho,br BRA,"FW,MF",Internacional,26.09315068,1999,6,3,278,3.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,2,8,14,0,0,0,0,0,0.1,0.04,0.14,0.1,0.14
478,Vitinho,br BRA,DF,Botafogo (RJ),25.78356164,1999,7,7,530,5.9,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,8,12,33,0.17,0,0.17,0.17,0.17,0.03,0.05,0.08,0.03,0.08
479,Rayan Vitor,br BRA,FW,Vasco da Gama,18.75342466,2006,6,4,371,4.1,1,1,2,1,0,0,0,0,0.6,0.6,0.8,1.4,5,6,23,0.24,0.24,0.49,0.24,0.49,0.15,0.19,0.34,0.15,0.34
480,Tiago Volpi,br BRA,GK,Grêmio,34.37534247,1990,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Wagner,br BRA,DF,Grêmio,25.78356164,1999,7,7,569,6.3,0,1,1,0,0,0,1,0,0,0,0.7,0.7,3,24,1,0,0.16,0.16,0,0.16,0,0.11,0.11,0,0.11
482,Walace,br BRA,MF,Cruzeiro,30.08493151,1995,4,1,80,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
483,Wallace,br BRA,MF,Flamengo,20.23561644,2005,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,2,0,0,0,0,0,0.5,0.12,0.62,0.5,0.62
484,Wanderson,br BRA,"FW,MF",Cruzeiro,30.57534247,1994,7,7,548,6.1,0,0,0,0,0,0,1,0,0.5,0.5,1,1.5,14,11,33,0,0,0,0,0,0.08,0.17,0.25,0.08,0.25
485,Deivid Washington,br BRA,FW,Santos,19.91506849,2005,6,1,183,2,1,0,1,1,0,0,0,0,0.6,0.6,0,0.6,1,6,13,0.49,0,0.49,0.49,0.49,0.29,0.01,0.3,0.29,0.3
486,José Welison,br BRA,MF,Fortaleza,30.15068493,1995,5,1,173,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,0,10,0,0,0,0,0,0,0.06,0.02,0.08,0.06,0.08
487,Wendell,br BRA,DF,São Paulo,31.79178082,1993,5,4,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,0,0,0,0,0,0,0.01,0.01,0,0.01
488,Wesley,br BRA,DF,Flamengo,21.66027397,2003,7,7,622,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.1,18,28,79,0,0.14,0.14,0,0.14,0.02,0.14,0.16,0.02,0.16
489,Wesley,br BRA,"FW,MF",Internacional,26.09863014,1999,6,6,449,5,0,2,2,0,0,0,0,0,0.2,0.2,0.5,0.8,13,13,33,0,0.4,0.4,0,0.4,0.05,0.11,0.16,0.05,0.16
490,Wéverton,br BRA,GK,Palmeiras,37.39178082,1987,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,William,br BRA,DF,Cruzeiro,30.08767123,1995,3,2,225,2.5,0,2,2,0,0,0,1,0,0.1,0.1,0.9,1,2,5,10,0,0.8,0.8,0,0.8,0.03,0.36,0.39,0.03,0.39
492,Willian,br BRA,MF,Vitória,31.96986301,1993,3,2,135,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,4,3,0,0,0,0,0,0.07,0.04,0.11,0.07,0.11
493,Estêvão Willian,br BRA,"FW,MF",Palmeiras,18.03013699,2007,7,5,488,5.4,0,2,2,0,0,0,1,0,0.8,0.8,1.5,2.4,24,21,48,0,0.37,0.37,0,0.37,0.16,0.28,0.43,0.16,0.43
494,Mateus Xavier,br BRA,"MF,FW",Santos,17.84931507,2007,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
495,Samuel Xavier,br BRA,DF,Fluminense,34.91232877,1990,6,5,487,5.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,14,36,27,0.18,0,0.18,0.18,0.18,0.02,0.03,0.04,0.02,0.04
496,Yago,br BRA,MF,Mirassol,30.24931507,1995,3,2,190,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,14,9,0,0,0,0,0,0.09,0.04,0.13,0.09,0.13
497,Lukas Zuccarello,br BRA,FW,Vasco da Gama,18.42191781,2006,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Saminu Abdullahi,ng NGA,MF,FC Juárez,24.33424658,2001,3,0,48,0.5,0,1,1,0,0,0,1,0,0,0,0.1,0.1,1,4,4,0,1.87,1.87,0,1.87,0,0.18,0.18,0,0.18
2,José Abella,mx MEX,DF,Santos,31.23013699,1994,17,17,1510,16.8,0,2,2,0,0,0,2,0,0.1,0.1,1.7,1.8,9,70,55,0,0.12,0.12,0,0.12,0.01,0.1,0.11,0.01,0.11
3,José Abella,mx MEX,DF,FC Juárez,31.23013699,1994,17,11,1014,11.3,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,5,34,10,0,0.09,0.09,0,0.09,0.02,0.03,0.05,0.02,0.05
4,Diego Abitia,mx MEX,FW,Atlético,22.05205479,2003,11,3,320,3.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,7,2,15,0,0,0,0,0,0.11,0.12,0.23,0.11,0.23
5,Carlos Acevedo,mx MEX,GK,Santos,29.04383562,1996,33,33,2970,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Alonso Aceves,mx MEX,DF,Pachuca,24.10410959,2001,17,14,1334,14.8,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1,11,51,22,0,0,0,0,0,0.03,0.04,0.07,0.03,0.07
7,Gilberto Adame,mx MEX,"DF,MF",Mazatlán,20.50684932,2004,12,3,417,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,17,13,33,0,0,0,0,0,0.05,0.05,0.1,0.05,0.1
8,Sergio Aguayo,us USA,FW,Pachuca,22.44383562,2002,6,0,162,1.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,2,3,10,0.56,0,0.56,0.56,0.56,0.36,0.25,0.61,0.36,0.61
9,Eduardo Águila,mx MEX,DF,Atlético,22.96712329,2002,31,30,2701,30,0,0,0,0,0,0,4,0,1.1,1.1,0.1,1.2,14,64,2,0,0,0,0,0,0.04,0,0.04,0.04,0.04
10,Eduardo Aguirre,mx MEX,"FW,MF",Atlas,26.75342466,1998,30,25,2195,24.4,8,3,11,8,0,0,4,0,6.7,6.7,2.3,9,19,47,113,0.33,0.12,0.45,0.33,0.45,0.27,0.09,0.37,0.27,0.37
11,Érick Aguirre,mx MEX,DF,Monterrey,28.19452055,1997,15,13,938,10.4,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,21,48,67,0,0.19,0.19,0,0.19,0.03,0.11,0.15,0.03,0.15
12,Gaddi Aguirre,mx MEX,DF,Atlas,29.09589041,1996,22,12,1056,11.7,0,0,0,0,0,0,7,1,0.2,0.2,0.1,0.3,6,26,8,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
13,Rodrigo Aguirre,uy URU,"FW,MF",América,30.59178082,1994,19,8,881,9.8,8,1,9,8,0,0,7,0,4.3,4.3,0.6,4.9,15,16,51,0.82,0.1,0.92,0.82,0.92,0.44,0.06,0.5,0.44,0.5
14,Jorge Agustín Rodríguez,ar ARG,"MF,DF",Monterrey,29.63561644,1995,29,28,2386,26.5,1,0,1,1,0,0,5,0,0.5,0.5,1.1,1.6,3,153,22,0.04,0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06
15,Arnaud Ake,ci CIV,FW,Querétaro,27.09315068,1998,5,3,234,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,3,21,0,0,0,0,0,0.05,0.07,0.12,0.05,0.12
16,Jesús Alberto Angulo,mx MEX,DF,UANL,27.26027397,1998,31,26,2366,26.3,0,4,4,0,0,0,6,0,0.2,0.2,1.4,1.6,27,128,27,0,0.15,0.15,0,0.15,0.01,0.05,0.06,0.01,0.06
17,Gil Alcalá,mx MEX,GK,UNAM,32.76712329,1992,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Jesús Alcantar,mx MEX,DF,Necaxa,21.76438356,2003,10,7,611,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,6,17,1,0,0,0,0,0,0.02,0.01,0.02,0.02,0.02
19,Jordy Alcivar,ec ECU,"MF,FW",León,25.74794521,1999,10,5,395,4.4,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,5,17,7,0,0,0,0,0,0.12,0.05,0.16,0.12,0.16
20,Luis Alfonso Rodríguez,mx MEX,DF,Pachuca,34.28493151,1991,23,16,1379,15.3,0,1,1,0,0,0,3,0,0.2,0.2,0.9,1.1,28,103,49,0,0.07,0.07,0,0.07,0.02,0.06,0.07,0.02,0.07
21,Guillermo Allison,mx MEX,GK,Querétaro,34.60821918,1990,25,25,2250,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Facundo Almada,ar ARG,DF,Mazatlán,26.81917808,1998,24,20,1758,19.5,1,0,1,1,0,0,3,1,2.4,2.4,0.1,2.5,6,44,4,0.05,0,0.05,0.05,0.05,0.12,0,0.13,0.12,0.13
23,Carlos Alonso Vargas,mx MEX,"DF,FW",Cruz Azul,26.21917808,1999,5,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
24,Alfonso Alvarado,mx MEX,"FW,MF",Monterrey,25.13972603,2000,12,2,372,4.1,1,0,1,1,0,0,0,0,1.2,1.2,0.1,1.3,3,7,26,0.24,0,0.24,0.24,0.24,0.3,0.02,0.32,0.3,0.32
25,Alfonso Alvarado,mx MEX,"FW,MF",León,25.13972603,2000,16,8,758,8.4,3,2,5,3,0,0,1,0,1.9,1.9,1.1,3,9,12,33,0.36,0.24,0.59,0.36,0.59,0.23,0.13,0.36,0.23,0.36
26,Daniel Alvarado,mx MEX,MF,América,20.62739726,2004,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,6.01,0,6.01,6.01,6.01
27,Roberto Alvarado,mx MEX,"MF,FW",Guadalajara,26.65753425,1998,30,29,2369,26.3,9,7,16,6,3,4,5,0,7,3.9,6.1,10,76,137,182,0.34,0.27,0.61,0.23,0.49,0.27,0.23,0.5,0.15,0.38
28,Ventura Alvarado,us USA,DF,Mazatlán,32.71780822,1992,5,5,392,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
29,Alek Álvarez,mx MEX,MF,Necaxa,22.09041096,2003,6,5,321,3.6,0,2,2,0,0,0,0,0,,,,,,,,0,0.56,0.56,0,0.56,,,,,
30,Antonio Álvarez,mx MEX,"FW,MF",América,21.35616438,2003,4,2,113,1.3,1,0,1,1,0,0,0,0,1,1,0.1,1,2,4,7,0.8,0,0.8,0.8,0.8,0.76,0.04,0.8,0.76,0.8
31,Daniel Álvarez,mx MEX,"MF,FW",Puebla,30.78630137,1994,13,6,527,5.9,0,0,0,0,0,0,1,0,0.9,0.9,0.6,1.5,19,16,40,0,0,0,0,0,0.15,0.1,0.25,0.15,0.25
32,Efrain Alvarez,mx MEX,"FW,MF",Tijuana,22.87671233,2002,30,26,2239,24.9,4,5,9,4,0,0,1,0,3,3,7.3,10.3,72,128,217,0.16,0.2,0.36,0.16,0.36,0.12,0.29,0.41,0.12,0.41
33,Gael Álvarez,mx MEX,FW,Pachuca,19.15616438,2006,5,2,227,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,12,7,22,0,0,0,0,0,0.09,0.04,0.13,0.09,0.13
34,Jaime Alvarez,mx MEX,"FW,MF",FC Juárez,22.20273973,2003,2,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,1,3,0,0,0,0,0,0.19,0,0.19,0.19,0.19
35,Jaime Alvarez,mx MEX,"FW,MF",Tijuana,22.20273973,2003,11,2,339,3.8,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,22,6,44,0.27,0,0.27,0.27,0.27,0.15,0.17,0.31,0.15,0.31
36,Kevin Álvarez,mx MEX,DF,América,26.30136986,1999,21,14,1368,15.2,0,2,2,0,0,0,2,1,0.7,0.7,1.8,2.5,60,45,76,0,0.13,0.13,0,0.13,0.05,0.12,0.17,0.05,0.17
37,Luis Amarilla,py PAR,FW,Mazatlán,29.69315068,1995,19,15,1392,15.5,3,2,5,2,1,2,2,0,5.1,3.5,1.6,5.1,15,26,63,0.19,0.13,0.32,0.13,0.26,0.33,0.1,0.43,0.23,0.33
38,Frankie Amaya,us USA,MF,Toluca,24.60547945,2000,14,2,360,4,0,2,2,0,0,0,1,0,0.2,0.2,1,1.2,8,22,12,0,0.5,0.5,0,0.5,0.04,0.25,0.3,0.04,0.3
39,Fidel Ambríz,mx MEX,MF,Monterrey,22.12328767,2003,23,12,1194,13.3,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.8,7,51,7,0.08,0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
40,Fidel Ambríz,mx MEX,MF,León,22.12328767,2003,5,5,421,4.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,9,20,16,0,0,0,0,0,0.03,0.01,0.03,0.03,0.03
41,Bruno Amione,ar ARG,DF,Santos,23.33424658,2002,19,17,1523,16.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,15,35,11,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04
42,Esteban Andrada,ar ARG,GK,Monterrey,34.27123288,1991,24,24,2160,24,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,Alejandro Andrade,mx MEX,"DF,MF",Necaxa,23.71780822,2001,14,6,515,5.7,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.2,3,16,6,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03
44,Luis Ángel Malagón,mx MEX,GK,América,28.17534247,1997,29,29,2565,28.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Brayan Angulo,co COL,"DF,MF",Puebla,35.50410959,1989,32,29,2530,28.1,0,4,4,0,0,0,6,2,1.3,1.3,2.3,3.5,57,129,83,0,0.14,0.14,0,0.14,0.05,0.08,0.13,0.05,0.13
46,Jesús Angulo,mx MEX,"MF,FW",Toluca,28.20273973,1997,32,23,1813,20.1,8,8,16,8,0,0,1,0,5.7,5.7,4.9,10.7,56,121,96,0.4,0.4,0.79,0.4,0.79,0.29,0.24,0.53,0.29,0.53
47,José Antonio Rodríguez,mx MEX,GK,Tijuana,32.83561644,1992,21,21,1880,20.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,27.70410959,1997,5,2,231,2.6,0,0,0,0,0,0,0,0,1.2,1.2,0.3,1.5,3,9,33,0,0,0,0,0,0.48,0.12,0.6,0.48,0.6
49,Uriel Antuna,mx MEX,"FW,MF",UANL,27.70410959,1997,26,7,785,8.7,0,3,3,0,0,0,1,0,2.1,2.1,3.2,5.3,28,40,117,0,0.34,0.34,0,0.34,0.24,0.37,0.6,0.24,0.6
50,Javier Aquino,mx MEX,DF,UANL,35.22739726,1990,30,29,2609,29,0,0,0,0,0,0,7,1,0.2,0.2,1.7,1.9,48,197,161,0,0,0,0,0,0.01,0.06,0.07,0.01,0.07
51,Pedro Aquino,pe PER,MF,Santos,30.06027397,1995,13,9,664,7.4,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,2,27,1,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
52,Diego Araujo,mx MEX,MF,Querétaro,22.20821918,2003,2,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01
53,Maximiliano Araújo,uy URU,FW,Toluca,25.21643836,2000,2,1,103,1.1,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,2,2,8,0.87,0,0.87,0.87,0.87,0.46,0.06,0.52,0.46,0.52
54,Néstor Araujo,mx MEX,DF,América,33.68219178,1991,16,14,1209,13.4,0,2,2,0,0,0,1,0,0.6,0.6,1,1.6,4,23,0,0,0.15,0.15,0,0.15,0.05,0.07,0.12,0.05,0.12
55,Fernando Arce Jr.,us USA,"MF,FW",Puebla,28.43561644,1996,6,1,197,2.2,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,2,3,0,0,0,0,0,0.03,0,0.03,0.03,0.03
